32 32
1 8 -2
2 8 -2
3 8 -2
4 8 -2
5 8 -2
6 8 -2
7 8 -2
8 8 -2
9 8 -2
10 8 -2
11 8 -2
12 8 268
13 8 -2
14 8 -2
15 8 -2
16 8 -2
17 8 -2
18 8 274
19 8 274
20 8 274
21 8 274
22 8 274
23 8 274
24 8 281
25 8 281
26 8 -2
27 8 -2
28 8 -2
29 8 285
30 8 -2
31 8 -2
0 9 -2
1 9 -2
2 9 -2
3 9 -2
4 9 -2
5 9 -2
6 9 -2
7 9 -2
8 9 -2
9 9 -2
10 9 -2
11 9 -2
12 9 -2
13 9 -2
14 9 -2
15 9 -2
16 9 -2
17 9 305
18 9 274
19 9 274
20 9 274
21 9 274
22 9 274
23 9 314
24 9 314
25 9 314
26 9 314
27 9 -2
28 9 -2
29 9 -2
30 9 -2
31 9 -2
0 10 -2
1 10 -2
2 10 -2
3 10 -2
4 10 -2
5 10 -2
6 10 -2
7 10 -2
8 10 -2
9 10 -2
10 10 -2
11 10 -2
12 10 -2
13 10 -2
14 10 334
15 10 335
16 10 336
17 10 305
18 10 274
19 10 274
20 10 274
21 10 274
22 10 314
23 10 314
24 10 314
25 10 314
26 10 314
27 10 347
28 10 348
29 10 349
30 10 -2
31 10 -2
0 11 -2
1 11 -2
2 11 -2
3 11 -2
4 11 -2
5 11 -2
6 11 -2
7 11 -2
8 11 -2
9 11 -2
10 11 -2
11 11 -2
12 11 364
13 11 -2
14 11 -2
15 11 367
16 11 367
17 11 399
18 11 274
19 11 274
20 11 274
21 11 274
22 11 314
23 11 314
24 11 -1
25 11 314
26 11 314
27 11 347
28 11 381
29 11 381
30 11 -2
31 11 -2
0 12 -2
1 12 -2
2 12 -2
3 12 -2
4 12 -2
5 12 -2
6 12 -2
7 12 -2
8 12 -2
9 12 -2
10 12 -2
11 12 -2
12 12 -2
13 12 -2
14 12 -2
15 12 399
16 12 399
17 12 399
18 12 399
19 12 399
20 12 274
21 12 274
22 12 314
23 12 314
24 12 -1
25 12 314
26 12 314
27 12 347
28 12 413
29 12 413
30 12 -2
31 12 -2
0 13 -2
1 13 -2
2 13 -2
3 13 -2
4 13 -2
5 13 -2
6 13 -2
7 13 -2
8 13 -2
9 13 -2
10 13 -2
11 13 -2
12 13 -2
13 13 -2
14 13 -2
15 13 431
16 13 399
17 13 399
18 13 399
19 13 399
20 13 399
21 13 274
22 13 314
23 13 314
24 13 -1
25 13 314
26 13 314
27 13 446
28 13 446
29 13 446
30 13 446
31 13 -2
0 14 -2
1 14 -2
2 14 -2
3 14 -2
4 14 -2
5 14 -2
6 14 -2
7 14 -2
8 14 -2
9 14 -2
10 14 -2
11 14 -2
12 14 -2
13 14 -2
14 14 -2
15 14 463
16 14 463
17 14 463
18 14 399
19 14 399
20 14 399
21 14 314
22 14 314
23 14 314
24 14 314
25 14 314
26 14 314
27 14 478
28 14 478
29 14 478
30 14 478
31 14 -2
0 15 -2
1 15 -2
2 15 -2
3 15 -2
4 15 -2
5 15 -2
6 15 -2
7 15 -2
8 15 -2
9 15 -2
10 15 -2
11 15 -2
12 15 -2
13 15 493
14 15 -2
15 15 -2
16 15 496
17 15 496
18 15 496
19 15 496
20 15 496
21 15 314
22 15 314
23 15 314
24 15 314
25 15 314
26 15 314
27 15 478
28 15 510
29 15 510
30 15 510
31 15 -2
0 16 -2
1 16 -2
2 16 -2
3 16 -2
4 16 -2
5 16 -2
6 16 -2
7 16 -2
8 16 -2
9 16 -2
10 16 -2
11 16 -2
12 16 -2
13 16 -2
14 16 526
15 16 527
16 16 527
17 16 527
18 16 527
19 16 527
20 16 527
21 16 527
22 16 314
23 16 314
24 16 574
25 16 574
26 16 574
27 16 574
28 16 574
29 16 574
30 16 542
31 16 -2
0 17 -2
1 17 -2
2 17 -2
3 17 -2
4 17 -2
5 17 -2
6 17 -2
7 17 -2
8 17 -2
9 17 -2
10 17 -2
11 17 -2
12 17 -2
13 17 -2
14 17 558
15 17 527
16 17 527
17 17 527
18 17 527
19 17 527
20 17 527
21 17 527
22 17 314
23 17 314
24 17 574
25 17 574
26 17 574
27 17 574
28 17 574
29 17 574
30 17 574
31 17 -2
0 18 -2
1 18 -2
2 18 -2
3 18 -2
4 18 -2
5 18 -2
6 18 -2
7 18 -2
8 18 -2
9 18 -2
10 18 -2
11 18 -2
12 18 -2
13 18 -2
14 18 590
15 18 622
16 18 622
17 18 622
18 18 622
19 18 622
20 18 527
21 18 527
22 18 314
23 18 314
24 18 574
25 18 574
26 18 574
27 18 605
28 18 605
29 18 605
30 18 -2
31 18 -2
0 19 -2
1 19 -2
2 19 -2
3 19 -2
4 19 -2
5 19 -2
6 19 -2
7 19 -2
8 19 -2
9 19 -2
10 19 -2
11 19 -2
12 19 -2
13 19 -2
14 19 622
15 19 622
16 19 622
17 19 622
18 19 622
19 19 755
20 19 756
21 19 756
22 19 790
23 19 790
24 19 790
25 19 733
26 19 700
27 19 637
28 19 637
29 19 637
30 19 -2
31 19 -2
0 20 -2
1 20 -2
2 20 -2
3 20 -2
4 20 -2
5 20 -2
6 20 -2
7 20 -2
8 20 -2
9 20 -2
10 20 -2
11 20 -2
12 20 -2
13 20 -2
14 20 654
15 20 655
16 20 655
17 20 721
18 20 721
19 20 755
20 20 756
21 20 789
22 20 790
23 20 790
24 20 733
25 20 733
26 20 700
27 20 700
28 20 668
29 20 -2
30 20 -2
31 20 -2
0 21 -2
1 21 -2
2 21 -2
3 21 -2
4 21 -2
5 21 -2
6 21 -2
7 21 -2
8 21 -2
9 21 -2
10 21 -2
11 21 -2
12 21 -2
13 21 -2
14 21 -2
15 21 -2
16 21 688
17 21 721
18 21 721
19 21 755
20 21 756
21 21 789
22 21 790
23 21 790
24 21 733
25 21 733
26 21 700
27 21 700
28 21 700
29 21 -2
30 21 -2
31 21 -2
0 22 -2
1 22 -2
2 22 -2
3 22 -2
4 22 -2
5 22 -2
6 22 -2
7 22 -2
8 22 -2
9 22 -2
10 22 -2
11 22 -2
12 22 -2
13 22 -2
14 22 -2
15 22 -2
16 22 -2
17 22 721
18 22 721
19 22 755
20 22 756
21 22 789
22 22 790
23 22 790
24 22 733
25 22 733
26 22 733
27 22 733
28 22 733
29 22 733
30 22 -2
31 22 -2
0 23 -2
1 23 -2
2 23 -2
3 23 -2
4 23 -2
5 23 -2
6 23 -2
7 23 -2
8 23 -2
9 23 -2
10 23 -2
11 23 -2
12 23 -2
13 23 -2
14 23 -2
15 23 -2
16 23 -2
17 23 753
18 23 754
19 23 755
20 23 756
21 23 789
22 23 790
23 23 823
24 23 823
25 23 823
26 23 733
27 23 733
28 23 733
29 23 765
30 23 -2
31 23 -2
0 24 -2
1 24 -2
2 24 -2
3 24 -2
4 24 -2
5 24 -2
6 24 -2
7 24 -2
8 24 -2
9 24 -2
10 24 -2
11 24 -2
12 24 -2
13 24 -2
14 24 -2
15 24 -2
16 24 -2
17 24 -2
18 24 -2
19 24 -2
20 24 -2
21 24 789
22 24 790
23 24 823
24 24 823
25 24 823
26 24 733
27 24 733
28 24 798
29 24 798
30 24 798
31 24 -2
0 25 -2
1 25 -2
2 25 -2
3 25 -2
4 25 -2
5 25 -2
6 25 -2
7 25 -2
8 25 -2
9 25 -2
10 25 -2
11 25 -2
12 25 -2
13 25 -2
14 25 -2
15 25 -2
16 25 -2
17 25 -2
18 25 -2
19 25 -2
20 25 -2
21 25 -2
22 25 -2
23 25 823
24 25 823
25 25 823
26 25 823
27 25 798
28 25 798
29 25 798
30 25 798
31 25 831
0 26 832
1 26 -2
2 26 -2
3 26 -2
4 26 -2
5 26 -2
6 26 -2
7 26 -2
8 26 -2
9 26 -2
10 26 -2
11 26 -2
12 26 -2
13 26 -2
14 26 -2
15 26 -2
16 26 -2
17 26 -2
18 26 -2
19 26 -2
20 26 -2
21 26 -2
22 26 -2
23 26 855
24 26 855
25 26 855
26 26 855
27 26 798
28 26 798
29 26 798
30 26 798
31 26 831
0 27 832
1 27 865
2 27 866
3 27 -2
4 27 -2
5 27 -2
6 27 -2
7 27 -2
8 27 -2
9 27 -2
10 27 -2
11 27 -2
12 27 -2
13 27 -2
14 27 -2
15 27 -2
16 27 -2
17 27 -2
18 27 -2
19 27 -2
20 27 -2
21 27 -2
22 27 -2
23 27 887
24 27 887
25 27 887
26 27 855
27 27 1020
28 27 798
29 27 798
30 27 959
31 27 959
0 28 865
1 28 865
2 28 866
3 28 899
4 28 900
5 28 -2
6 28 -2
7 28 -2
8 28 -2
9 28 -2
10 28 -2
11 28 -2
12 28 -2
13 28 -2
14 28 -2
15 28 -2
16 28 -2
17 28 -2
18 28 -2
19 28 -2
20 28 -2
21 28 -2
22 28 918
23 28 887
24 28 887
25 28 887
26 28 1020
27 28 1020
28 28 1020
29 28 959
30 28 959
31 28 959
0 29 928
1 29 929
2 29 930
3 29 931
4 29 932
5 29 -2
6 29 -2
7 29 -2
8 29 -2
9 29 -2
10 29 -2
11 29 -2
12 29 -2
13 29 -2
14 29 -2
15 29 -2
16 29 -2
17 29 -2
18 29 946
19 29 -2
20 29 948
21 29 949
22 29 949
23 29 949
24 29 949
25 29 949
26 29 1020
27 29 1020
28 29 1020
29 29 989
30 29 990
31 29 959
0 30 -2
1 30 -2
2 30 -2
3 30 -2
4 30 -2
5 30 -2
6 30 -2
7 30 -2
8 30 -2
9 30 -2
10 30 -2
11 30 -2
12 30 -2
13 30 973
14 30 974
15 30 975
16 30 976
17 30 977
18 30 946
19 30 979
20 30 948
21 30 949
22 30 949
23 30 949
24 30 949
25 30 1020
26 30 1020
27 30 1020
28 30 1020
29 30 989
30 30 990
31 30 -2
0 31 -2
1 31 -2
2 31 -2
3 31 -2
4 31 -2
5 31 -2
6 31 -2
7 31 -2
8 31 -2
9 31 -2
10 31 -2
11 31 -2
12 31 1004
13 31 1004
14 31 1004
15 31 1004
16 31 1004
17 31 977
18 31 946
19 31 979
20 31 948
21 31 949
22 31 949
23 31 949
24 31 1020
25 31 1020
26 31 1020
27 31 1020
28 31 1020
29 31 -2
30 31 -2
31 31 -2
